id,Growth,Loss,Stable,Growth_cwci,Loss_cwci,Stable_cwci,Growth_discount,Loss_discount,Stable_discount
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.07666666666666666,0.8466666666666667,0.07666666666666666,0.0,0.92,0.08
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.07666666666666666,0.8466666666666667,0.07666666666666666,0.03333333333333333,0.9333333333333333,0.03333333333333333
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.01666666666666672,0.9666666666666666,0.01666666666666672,0.0,0.92,0.08
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.01666666666666672,0.9666666666666666,0.01666666666666672,0.03333333333333333,0.9333333333333333,0.03333333333333333
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.07666666666666666,0.8466666666666667,0.07666666666666666,0.0,0.92,0.08
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.07666666666666666,0.8466666666666667,0.07666666666666666,0.03333333333333333,0.9333333333333333,0.03333333333333333
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.01666666666666672,0.9666666666666666,0.01666666666666672,0.0,0.92,0.08
26822782,0.0050000000000000044,0.99,0.0050000000000000044,0.01666666666666672,0.9666666666666666,0.01666666666666672,0.03333333333333333,0.9333333333333333,0.03333333333333333
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.023333333333333317,0.023333333333333317,0.9533333333333334,0.04666666666666667,0.10686666666666667,0.8464666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.023333333333333317,0.023333333333333317,0.9533333333333334,0.016666666666666666,0.016666666666666666,0.9666666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.008333333333333304,0.008333333333333304,0.9833333333333334,0.04666666666666667,0.10686666666666667,0.8464666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.008333333333333304,0.008333333333333304,0.9833333333333334,0.016666666666666666,0.016666666666666666,0.9666666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.023333333333333317,0.023333333333333317,0.9533333333333334,0.04666666666666667,0.10686666666666667,0.8464666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.023333333333333317,0.023333333333333317,0.9533333333333334,0.016666666666666666,0.016666666666666666,0.9666666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.008333333333333304,0.008333333333333304,0.9833333333333334,0.04666666666666667,0.10686666666666667,0.8464666666666667
53693425,0.0050000000000000044,0.0050000000000000044,0.99,0.008333333333333304,0.008333333333333304,0.9833333333333334,0.016666666666666666,0.016666666666666666,0.9666666666666667
24933449,0.0050000000000000044,0.0050000000000000044,0.99,0.08333333333333337,0.08333333333333337,0.8333333333333333,0.1,0.0,0.9
24933449,0.0050000000000000044,0.0050000000000000044,0.99,0.08333333333333337,0.08333333333333337,0.8333333333333333,1.0,0.0,0.0
24933449,0.0050000000000000044,0.0050000000000000044,0.99,0.8333333333333333,0.08333333333333337,0.08333333333333337,0.1,0.0,0.9
24933449,0.0050000000000000044,0.0050000000000000044,0.99,0.8333333333333333,0.08333333333333337,0.08333333333333337,1.0,0.0,0.0
24933449,0.99,0.0050000000000000044,0.0050000000000000044,0.08333333333333337,0.08333333333333337,0.8333333333333333,0.1,0.0,0.9
24933449,0.99,0.0050000000000000044,0.0050000000000000044,0.08333333333333337,0.08333333333333337,0.8333333333333333,1.0,0.0,0.0
24933449,0.99,0.0050000000000000044,0.0050000000000000044,0.8333333333333333,0.08333333333333337,0.08333333333333337,0.1,0.0,0.9
24933449,0.99,0.0050000000000000044,0.0050000000000000044,0.8333333333333333,0.08333333333333337,0.08333333333333337,1.0,0.0,0.0
76577468,0.0050000000000000044,0.0050000000000000044,0.99,0.04166666666666663,0.04166666666666663,0.9166666666666667,0.0,0.0,1.0
